DateTime,Fossil Gas [Actual Aggregated] [actual-entsoe],Fossil Hard coal [Actual Aggregated] [actual-entsoe],Fossil Oil [Actual Aggregated] [actual-entsoe],Fossil Peat [Actual Aggregated] [actual-entsoe],Hydro Pumped Storage [Actual Aggregated] [actual-entsoe],Hydro Run-of-river and pondage [Actual Aggregated] [actual-entsoe],Wind Onshore [Actual Aggregated] [actual-entsoe],Other [Actual Aggregated] [actual-entsoe],Fossil Gas [Actual Consumption] [actual-entsoe],Fossil Hard coal [Actual Consumption] [actual-entsoe],Fossil Oil [Actual Consumption] [actual-entsoe],Fossil Peat [Actual Consumption] [actual-entsoe],Hydro Pumped Storage [Actual Consumption] [actual-entsoe],Hydro Run-of-river and pondage [Actual Consumption] [actual-entsoe],Other [Actual Consumption] [actual-entsoe],Solar [Actual Aggregated] [actual-entsoe],Solar [Actual Consumption] [actual-entsoe]
2024-01-04 11:30:00+00:00,1700.07,143.82,352.01,68.2,0.0,194.36,478.29,0.0,1.11,13.27,0.22,0.0,0.0,0.0,0.61,,
2024-01-04 12:00:00+00:00,1696.55,161.65,351.68,68.14,0.0,193.99,453.05,0.0,1.25,12.8,0.19,0.0,0.0,0.0,0.62,,
2024-01-04 12:30:00+00:00,1679.57,193.45,316.88,69.61,0.0,194.14,500.54,0.0,1.11,14.19,0.22,0.0,0.0,0.0,0.62,,
2024-01-04 13:00:00+00:00,1697.69,200.32,326.28,71.63,0.0,194.31,469.65,0.0,1.1,13.96,0.22,0.0,0.0,0.0,0.66,,
2024-01-04 13:30:00+00:00,1678.39,208.77,316.54,68.7,0.0,193.44,450.54,0.0,1.11,14.19,0.19,0.0,0.0,0.0,0.67,,
2024-01-04 14:00:00+00:00,1686.1,191.16,363.52,69.96,0.0,194.08,432.42,0.0,1.11,14.64,0.22,0.0,0.0,0.0,0.66,,
2024-01-04 14:30:00+00:00,1692.62,221.35,366.87,72.05,0.0,176.57,453.7,0.0,1.11,11.89,0.16,0.0,0.0,0.0,0.66,,
2024-01-04 15:00:00+00:00,1697.13,221.12,432.95,73.24,0.0,177.26,434.6,0.0,1.11,15.33,0.16,0.0,0.0,0.0,0.65,,
2024-01-04 15:30:00+00:00,1741.89,232.55,414.5,68.62,0.0,175.29,402.56,0.0,1.25,15.1,0.16,0.0,0.0,0.0,0.66,,
2024-01-04 16:00:00+00:00,1724.53,324.72,411.48,67.71,3.88,175.14,465.74,0.0,0.95,15.56,0.16,0.0,0.0,0.0,0.66,,
2024-01-04 16:30:00+00:00,1732.83,355.83,414.83,78.33,127.29,175.62,500.24,0.0,0.95,15.33,0.19,0.0,0.0,0.0,0.66,,
2024-01-04 17:00:00+00:00,1751.17,388.97,431.28,84.61,253.71,178.45,591.9,13.48,0.95,0.0,0.22,0.0,0.0,0.0,0.66,,
2024-01-04 17:30:00+00:00,1750.45,405.45,422.56,82.52,283.67,178.96,638.82,10.64,0.95,0.0,0.22,0.0,0.0,0.0,0.66,,
2024-01-04 18:00:00+00:00,1760.81,346.65,418.52,80.77,282.06,178.67,691.28,0.0,1.11,0.0,0.22,0.0,0.0,0.0,0.66,,
2024-01-04 18:30:00+00:00,1767.13,306.41,433.29,83.78,290.27,194.49,661.35,0.0,1.25,0.0,0.22,0.0,0.0,0.0,0.66,,
2024-01-04 19:00:00+00:00,1717.42,299.99,422.56,82.03,218.26,193.65,694.39,0.0,1.26,0.0,0.22,0.0,0.0,0.0,0.66,,
2024-01-04 19:30:00+00:00,1695.16,311.66,425.24,82.52,152.41,195.23,658.17,0.0,0.95,0.0,0.22,0.0,0.0,0.0,0.65,,
2024-01-04 20:00:00+00:00,1706.12,310.52,343.73,68.06,81.73,194.23,676.11,0.0,1.25,0.0,0.16,0.0,0.0,0.0,0.66,,
2024-01-04 20:30:00+00:00,1750.59,218.35,369.22,74.84,4.98,196.94,672.61,0.0,1.24,0.0,0.19,0.0,0.0,0.0,0.66,,
2024-01-04 21:00:00+00:00,1736.77,149.54,357.13,71.77,0.0,195.08,695.01,0.0,1.25,13.04,0.19,0.0,0.0,0.0,0.66,,
2024-01-04 21:30:00+00:00,1748.95,103.59,316.54,73.93,0.0,195.29,767.14,0.0,1.11,28.6,0.19,0.0,0.0,0.0,0.66,,
2024-01-04 22:00:00+00:00,1686.67,107.93,289.38,67.3,0.0,192.98,855.45,0.0,1.11,26.07,0.19,0.0,0.0,0.0,0.66,,
2024-01-04 22:30:00+00:00,1630.32,105.88,283.32,65.83,0.0,193.27,854.69,0.0,0.95,23.77,0.22,0.0,0.0,0.0,0.66,,
2024-01-04 23:00:00+00:00,1532.25,105.65,167.25,70.03,0.0,182.22,949.87,0.0,1.11,24.0,0.22,0.0,0.0,0.0,0.62,,
2024-01-04 23:30:00+00:00,1369.26,105.19,172.3,71.77,0.0,177.31,1004.58,0.0,1.14,13.95,0.19,0.0,0.0,0.0,0.66,,
2024-01-05 00:00:00+00:00,1336.91,107.7,164.81,68.62,0.0,174.59,1028.05,0.0,1.11,13.95,0.25,0.0,0.0,0.0,0.66,,
2024-01-05 00:30:00+00:00,1416.5,107.25,176.9,73.31,0.0,176.3,1050.8,0.0,1.11,13.72,0.28,0.0,0.0,0.0,0.66,,
2024-01-05 01:00:00+00:00,1541.93,107.25,173.55,71.55,0.0,176.77,1103.86,0.0,1.1,13.72,0.22,0.0,223.49,0.0,0.62,,
2024-01-05 01:30:00+00:00,1666.08,103.12,0.45,67.71,0.0,173.36,1178.56,0.0,1.11,12.35,5.26,0.0,224.44,0.0,0.66,,
2024-01-05 02:00:00+00:00,1562.46,104.28,0.45,72.75,0.0,177.24,1157.43,0.0,1.11,11.67,5.26,0.0,220.78,0.0,0.66,,
2024-01-05 02:30:00+00:00,1510.52,103.82,0.45,73.65,0.0,176.93,1207.36,0.0,1.11,11.67,2.58,0.0,219.67,0.0,0.66,,
2024-01-05 03:00:00+00:00,1471.72,104.28,0.45,70.58,0.0,175.61,1231.03,0.0,1.11,11.89,2.91,0.0,218.66,0.0,0.62,,
2024-01-05 03:30:00+00:00,1318.75,104.28,0.45,70.29,0.0,176.55,1291.21,0.0,1.11,11.89,2.58,0.0,218.57,0.0,0.67,,
2024-01-05 04:00:00+00:00,1359.36,104.28,0.45,74.84,0.0,177.75,1240.03,0.0,1.11,12.12,2.58,0.0,215.57,0.0,0.66,,
2024-01-05 04:30:00+00:00,1472.7,103.35,0.45,74.0,0.0,177.37,1222.56,0.0,1.11,10.52,3.3,0.0,214.92,0.0,0.65,,
2024-01-05 05:00:00+00:00,1557.75,102.21,0.45,71.55,0.0,175.52,1281.77,0.0,1.25,10.07,2.63,0.0,214.33,0.0,0.62,,
2024-01-05 05:30:00+00:00,1513.02,102.21,0.45,68.14,0.0,175.5,1273.91,0.0,0.95,7.33,2.91,0.0,214.77,0.0,0.66,,
2024-01-05 06:00:00+00:00,1341.63,105.19,0.45,69.61,0.0,174.91,1417.73,0.0,1.11,7.33,3.25,0.0,140.56,0.0,0.65,,
2024-01-05 06:30:00+00:00,1211.58,104.51,0.45,59.89,0.0,173.51,1475.25,0.0,1.24,7.33,2.91,0.0,0.0,0.0,0.66,,
2024-01-05 07:00:00+00:00,1154.98,104.73,0.45,60.1,0.0,175.24,1501.94,0.0,1.11,7.33,2.91,0.0,0.0,0.0,0.65,,
2024-01-05 07:30:00+00:00,1396.68,101.52,0.45,60.31,0.0,175.61,1534.25,0.0,1.25,7.55,4.92,0.0,0.0,0.0,0.66,,
2024-01-05 08:00:00+00:00,1575.56,102.66,0.45,60.17,0.0,178.69,1510.14,0.0,0.95,7.33,3.28,0.0,0.0,0.0,0.66,,
2024-01-05 08:30:00+00:00,1612.49,104.96,0.45,60.38,0.0,180.38,1464.01,0.0,1.26,7.55,2.91,0.0,0.0,0.0,0.66,,
2024-01-05 09:00:00+00:00,1643.31,102.43,0.45,65.13,0.0,193.47,1472.71,0.0,1.25,10.07,3.19,0.0,0.0,0.0,0.66,,
2024-01-05 09:30:00+00:00,1640.18,103.12,0.45,66.8,0.0,194.59,1486.39,0.0,1.26,10.07,2.88,0.0,0.0,0.0,0.66,,
2024-01-05 10:00:00+00:00,1686.48,101.29,0.45,67.43,0.0,193.91,1427.26,0.0,1.25,10.07,3.25,0.0,0.0,0.0,0.66,,
2024-01-05 10:30:00+00:00,1725.7,101.75,0.54,69.46,0.0,194.17,1309.24,0.0,1.27,10.07,3.25,0.0,0.0,0.0,0.66,,
2024-01-05 11:00:00+00:00,1726.56,100.84,0.45,69.04,0.0,193.86,1254.66,0.0,1.25,10.29,3.25,0.0,0.0,0.0,0.66,,
2024-01-05 11:30:00+00:00,1756.66,101.75,0.45,68.34,5.05,194.71,1214.79,0.0,1.25,10.07,3.25,0.0,0.0,0.0,0.65,,
2024-01-05 12:00:00+00:00,1776.17,103.59,0.45,70.36,5.27,195.46,1209.64,0.0,1.25,11.67,2.91,0.0,0.0,0.0,0.66,,
2024-01-05 12:30:00+00:00,1764.59,102.21,0.45,66.87,0.0,194.26,1247.4,0.0,1.25,14.18,2.58,0.0,0.0,0.0,0.66,,
2024-01-05 13:00:00+00:00,1747.91,104.73,0.45,65.83,0.0,194.39,1350.76,0.0,1.25,10.75,3.19,0.0,0.0,0.0,0.66,,
2024-01-05 13:30:00+00:00,1675.07,103.82,0.45,75.33,0.0,194.6,1352.5,0.0,1.27,10.52,3.22,0.0,0.0,0.0,0.65,,
2024-01-05 14:00:00+00:00,1713.72,104.05,0.45,79.38,0.0,182.23,1349.58,0.0,1.25,10.29,2.88,0.0,0.0,0.0,0.66,,
2024-01-05 14:30:00+00:00,1765.81,103.82,0.45,67.5,4.31,176.08,1441.61,0.0,1.25,13.26,2.85,0.0,0.0,0.0,0.62,,
2024-01-05 15:00:00+00:00,1691.17,105.88,0.45,64.99,5.12,176.79,1381.94,0.0,1.25,13.26,2.85,0.0,0.0,0.0,0.65,,
2024-01-05 15:30:00+00:00,1709.27,107.02,0.45,74.9,9.15,179.53,1384.04,0.0,1.25,12.81,2.85,0.0,0.0,0.0,0.66,,
2024-01-05 16:00:00+00:00,1707.97,101.98,0.45,80.36,5.27,178.57,1315.93,0.0,1.25,13.26,2.88,0.0,0.0,0.0,0.66,,
2024-01-05 16:30:00+00:00,1730.73,102.43,0.45,80.15,14.72,178.14,1335.17,0.0,1.25,13.26,2.52,0.0,0.0,0.0,0.66,,
2024-01-05 17:00:00+00:00,1729.27,101.98,0.45,80.08,178.12,178.09,1354.68,0.0,1.26,13.04,2.58,0.0,0.0,0.0,0.66,,
2024-01-05 17:30:00+00:00,1715.48,102.66,0.45,80.22,193.07,182.02,1343.78,0.0,1.25,12.81,2.91,0.0,0.0,0.0,0.66,,
2024-01-05 18:00:00+00:00,1736.0,101.52,0.45,80.36,230.27,181.89,1309.78,0.0,1.25,10.07,2.91,0.0,0.0,0.0,0.66,,
2024-01-05 18:30:00+00:00,1675.22,101.29,0.45,80.22,231.45,197.14,1345.1,0.0,1.25,10.07,2.91,0.0,0.0,0.0,0.65,,
2024-01-05 19:00:00+00:00,1664.94,100.15,0.45,80.22,179.89,197.1,1361.73,0.0,1.25,10.07,2.88,0.0,0.0,0.0,0.66,,
2024-01-05 19:30:00+00:00,1659.11,101.98,0.45,80.22,178.34,197.08,1307.01,0.0,1.26,10.52,2.91,0.0,0.0,0.0,0.66,,
2024-01-05 20:00:00+00:00,1686.31,99.92,0.45,80.36,97.04,197.6,1258.93,0.0,1.27,10.07,2.58,0.0,0.0,0.0,0.66,,
2024-01-05 20:30:00+00:00,1723.79,100.38,0.45,80.22,57.56,197.53,1182.95,0.0,1.25,10.52,2.88,0.0,0.0,0.0,0.65,,
2024-01-05 21:00:00+00:00,1717.26,104.28,0.45,80.22,13.4,197.22,1151.41,0.0,1.26,10.29,2.52,0.0,0.0,0.0,0.66,,
2024-01-05 21:30:00+00:00,1660.21,103.59,0.45,80.29,10.1,194.91,1096.26,0.0,1.25,10.29,2.52,0.0,0.0,0.0,0.66,,
2024-01-05 22:00:00+00:00,1633.92,104.28,0.45,80.22,16.11,198.1,1061.0,0.0,1.25,10.07,2.88,0.0,0.0,0.0,0.66,,
2024-01-05 22:30:00+00:00,1645.64,104.96,0.45,80.08,9.81,195.7,1016.09,0.0,1.25,10.07,2.88,0.0,0.0,0.0,0.67,,
2024-01-05 23:00:00+00:00,1414.09,105.42,0.45,80.29,0.0,192.09,996.49,0.0,1.26,10.52,2.55,0.0,0.0,0.0,0.66,,
2024-01-05 23:30:00+00:00,1388.9,106.56,0.45,80.22,0.0,191.46,1016.26,0.0,1.25,10.07,2.91,0.0,0.0,0.0,0.66,,
2024-01-06 00:00:00+00:00,1429.57,105.88,0.45,80.22,0.0,192.89,996.04,0.0,1.25,10.07,2.61,0.0,0.0,0.0,0.65,,
2024-01-06 00:30:00+00:00,1679.65,102.66,0.45,80.08,0.0,173.66,981.9,0.0,1.32,10.29,2.91,0.0,146.35,0.0,0.66,,
2024-01-06 01:00:00+00:00,1670.49,105.42,0.45,80.08,0.0,173.17,931.56,0.0,1.25,10.29,2.94,0.0,145.99,0.0,0.66,,
2024-01-06 01:30:00+00:00,1582.7,106.11,0.45,80.22,0.0,173.83,900.47,0.0,1.24,10.07,2.94,0.0,145.18,0.0,0.65,,
2024-01-06 02:00:00+00:00,1457.77,109.3,0.45,80.22,0.0,174.22,925.6,0.0,1.26,10.75,2.94,0.0,144.37,0.0,0.66,,
2024-01-06 02:30:00+00:00,1398.91,106.56,0.45,80.22,0.0,174.4,966.83,0.0,1.25,11.44,2.94,0.0,144.0,0.0,0.66,,
2024-01-06 03:00:00+00:00,1377.78,100.38,0.45,80.22,0.0,173.09,893.31,0.0,1.25,11.44,2.94,0.0,144.23,0.0,0.65,,
2024-01-06 03:30:00+00:00,1309.38,97.64,0.45,80.36,0.0,173.37,900.12,0.0,1.25,11.67,4.95,0.0,143.64,0.0,0.67,,
2024-01-06 04:00:00+00:00,1320.84,115.24,0.45,80.22,0.0,173.64,892.45,0.0,1.25,11.67,4.62,0.0,143.06,0.0,0.66,,
2024-01-06 04:30:00+00:00,1327.55,105.88,30.28,79.94,0.0,172.9,768.73,0.0,1.25,11.67,0.22,0.0,143.35,0.0,0.65,,
2024-01-06 05:00:00+00:00,1292.99,94.9,114.15,80.08,0.0,173.35,764.64,0.0,1.26,11.89,0.28,0.0,142.76,0.0,0.66,,
2024-01-06 05:30:00+00:00,1414.62,101.75,203.06,80.22,0.0,172.97,743.1,0.0,1.25,11.67,0.25,0.0,142.1,0.0,0.66,,
2024-01-06 06:00:00+00:00,1406.5,99.92,176.23,80.08,0.0,173.46,759.98,0.0,1.25,11.44,0.25,0.0,141.23,0.0,0.67,,
2024-01-06 06:30:00+00:00,1433.09,98.09,207.41,80.15,0.0,173.29,763.64,0.0,1.26,11.21,0.28,0.0,141.81,0.0,0.66,,
2024-01-06 07:00:00+00:00,1525.23,108.16,216.15,80.36,0.0,173.88,723.62,0.0,1.24,11.21,0.25,0.0,140.56,0.0,0.66,,
2024-01-06 07:30:00+00:00,1510.8,99.47,206.07,80.22,0.0,172.19,760.48,0.0,1.26,11.21,0.34,0.0,0.0,0.0,0.66,,
2024-01-06 08:00:00+00:00,1473.32,104.51,197.69,80.08,0.0,172.99,726.21,0.0,0.95,11.44,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 08:30:00+00:00,1547.62,104.51,219.16,80.29,0.0,174.39,652.57,0.0,1.11,11.21,0.22,0.0,0.0,0.0,0.65,,
2024-01-06 09:00:00+00:00,1585.72,101.98,220.17,80.22,0.0,174.22,555.24,0.0,1.1,11.44,0.22,0.0,0.0,0.0,0.65,,
2024-01-06 09:30:00+00:00,1704.85,104.51,226.53,80.36,0.0,197.06,466.72,0.0,1.11,11.67,0.22,0.0,0.0,0.0,0.63,,
2024-01-06 10:00:00+00:00,1751.09,106.11,264.11,80.22,0.0,195.55,378.95,0.0,1.11,11.44,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 10:30:00+00:00,1739.99,106.11,258.75,80.22,0.0,195.09,347.84,0.0,1.24,10.98,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 11:00:00+00:00,1761.94,107.25,266.45,80.15,0.0,195.08,282.28,0.0,1.11,10.98,0.22,0.0,0.0,0.0,0.67,,
2024-01-06 11:30:00+00:00,1765.0,102.89,269.83,80.36,0.0,196.43,235.09,0.0,1.11,11.44,0.19,0.0,0.0,0.0,0.66,,
2024-01-06 12:00:00+00:00,1739.59,103.12,318.79,80.29,0.0,194.35,223.63,0.0,1.11,10.98,0.19,0.0,0.0,0.0,0.66,,
2024-01-06 12:30:00+00:00,1755.74,102.66,325.52,80.43,0.0,195.21,184.67,0.0,1.11,10.75,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 13:00:00+00:00,1757.25,102.66,326.86,80.29,0.0,196.1,150.0,0.0,0.95,10.75,0.22,0.0,0.0,0.0,0.65,,
2024-01-06 13:30:00+00:00,1741.94,102.21,321.48,80.56,0.0,195.22,154.6,0.0,1.11,10.75,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 14:00:00+00:00,1732.25,105.88,315.11,80.29,0.0,195.95,155.72,0.0,1.11,11.44,0.22,0.0,0.0,0.0,0.62,,
2024-01-06 14:30:00+00:00,1726.85,103.35,314.44,80.22,0.0,195.51,163.22,0.0,1.17,11.44,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 15:00:00+00:00,1740.65,101.52,321.14,80.22,0.0,195.66,174.53,0.0,1.26,11.21,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 15:30:00+00:00,1761.07,101.98,387.58,80.15,0.0,177.14,180.71,0.0,1.25,10.75,0.19,0.0,0.0,0.0,0.66,,
2024-01-06 16:00:00+00:00,1761.32,102.21,451.98,80.22,13.47,178.72,192.4,0.0,1.11,10.75,0.19,0.0,0.0,0.0,0.66,,
2024-01-06 16:30:00+00:00,1763.33,135.6,450.64,80.15,130.15,178.25,231.38,0.0,1.29,10.75,0.19,0.0,0.0,0.0,0.65,,
2024-01-06 17:00:00+00:00,1839.13,163.96,447.96,85.03,280.82,194.87,234.27,0.0,1.29,10.75,0.25,0.0,0.0,0.0,0.66,,
2024-01-06 17:30:00+00:00,1898.94,167.38,450.64,100.12,280.82,196.83,224.57,0.0,1.29,10.52,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 18:00:00+00:00,1888.4,164.41,444.61,100.18,277.45,196.55,229.56,0.0,1.29,10.75,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 18:30:00+00:00,1866.77,168.54,435.54,100.18,276.64,195.88,213.05,0.0,1.29,10.52,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 19:00:00+00:00,1824.17,168.31,434.87,85.17,274.81,196.56,226.73,0.0,1.29,10.75,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 19:30:00+00:00,1871.15,142.93,433.19,85.24,254.3,196.19,214.09,0.0,1.28,11.67,0.19,0.0,0.0,0.0,0.65,,
2024-01-06 20:00:00+00:00,1855.14,102.66,437.55,85.38,153.37,196.98,215.69,0.0,1.28,10.75,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 20:30:00+00:00,1795.35,102.89,454.66,85.17,151.32,194.1,222.11,0.0,1.29,10.98,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 21:00:00+00:00,1718.84,116.16,459.04,80.22,153.37,195.65,225.67,0.0,1.29,10.75,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 21:30:00+00:00,1783.08,105.88,458.04,80.22,20.42,194.58,201.64,0.0,1.29,10.98,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 22:00:00+00:00,1732.04,110.9,449.97,80.22,9.44,195.82,171.25,0.0,1.24,11.21,0.22,0.0,0.0,0.0,0.65,,
2024-01-06 22:30:00+00:00,1694.4,109.76,387.24,80.22,10.82,193.35,148.15,0.0,1.25,11.21,0.22,0.0,0.0,0.0,0.66,,
2024-01-06 23:00:00+00:00,1650.82,106.11,296.99,80.08,0.0,189.24,143.2,0.0,1.25,11.21,0.28,0.0,0.0,0.0,0.65,,
2024-01-06 23:30:00+00:00,1677.89,103.12,308.07,80.36,0.0,177.83,114.61,0.0,1.25,11.44,0.22,0.0,75.81,0.0,0.66,,
2024-01-07 00:00:00+00:00,1666.45,101.75,292.97,80.22,0.0,176.16,112.4,0.0,1.25,11.67,0.28,0.0,150.53,0.0,0.66,,
2024-01-07 00:30:00+00:00,1513.84,125.54,357.71,80.29,0.0,172.4,110.71,0.0,1.25,11.44,0.28,0.0,227.29,0.0,0.66,,
2024-01-07 01:00:00+00:00,1484.11,108.62,365.77,80.22,0.0,172.23,120.63,0.0,1.25,11.44,0.25,0.0,225.98,0.0,0.66,,
2024-01-07 01:30:00+00:00,1525.98,105.65,327.19,80.22,0.0,172.21,130.28,0.0,1.25,11.44,0.25,0.0,225.76,0.0,0.61,,
2024-01-07 02:00:00+00:00,1470.96,108.39,246.33,80.22,0.0,172.31,102.16,0.0,1.25,11.67,0.25,0.0,223.92,0.0,0.67,,
2024-01-07 02:30:00+00:00,1438.71,102.89,249.03,80.36,0.0,171.99,85.28,0.0,1.25,11.44,0.28,0.0,223.12,0.0,0.66,,
2024-01-07 03:00:00+00:00,1406.02,101.06,240.05,80.29,0.0,172.27,87.43,0.0,1.25,11.44,0.28,0.0,223.04,0.0,0.65,,
2024-01-07 03:30:00+00:00,1410.22,100.84,196.11,80.29,0.0,172.37,87.57,0.0,1.25,11.44,0.25,0.0,221.65,0.0,0.66,,
2024-01-07 04:00:00+00:00,1428.04,102.89,177.99,80.36,0.0,173.67,95.81,0.0,1.25,11.67,0.25,0.0,220.26,0.0,0.66,,
2024-01-07 04:30:00+00:00,1447.46,101.75,183.69,80.36,0.0,172.54,89.28,0.0,1.25,12.12,0.25,0.0,218.35,0.0,0.66,,
2024-01-07 05:00:00+00:00,1428.95,101.52,176.99,80.36,0.0,173.23,89.93,0.0,1.25,11.44,0.28,0.0,218.06,0.0,0.65,,
2024-01-07 05:30:00+00:00,1407.94,99.69,170.93,80.36,0.0,172.95,84.29,0.0,1.26,11.67,0.28,0.0,217.48,0.0,0.66,,
2024-01-07 06:00:00+00:00,1419.2,99.47,181.34,80.36,0.0,172.28,89.79,0.0,1.25,11.44,0.28,0.0,215.57,0.0,0.67,,
2024-01-07 06:30:00+00:00,1472.81,99.47,180.34,80.29,0.0,172.83,108.7,0.0,1.25,11.67,0.28,0.0,141.07,0.0,0.66,,
2024-01-07 07:00:00+00:00,1404.52,99.24,172.63,80.36,0.0,171.72,123.42,0.0,1.25,11.67,0.22,0.0,71.35,0.0,0.66,,
2024-01-07 07:30:00+00:00,1350.51,100.15,174.98,80.22,0.0,173.43,135.35,0.0,1.25,11.44,0.25,0.0,0.0,0.0,0.66,,
2024-01-07 08:00:00+00:00,1408.36,101.52,223.94,80.22,0.0,173.17,130.46,0.0,1.25,11.67,0.25,0.0,0.0,0.0,0.66,,
2024-01-07 08:30:00+00:00,1489.47,101.52,226.29,80.29,0.0,174.78,151.56,0.0,0.95,12.12,0.25,0.0,0.0,0.0,0.66,,
2024-01-07 09:00:00+00:00,1583.69,108.16,208.17,80.22,0.0,171.93,173.56,0.0,1.11,12.12,0.22,0.0,0.0,0.0,0.66,,
2024-01-07 09:30:00+00:00,1631.65,107.7,169.59,80.22,0.0,186.63,184.64,0.0,1.25,11.89,0.22,0.0,0.0,0.0,0.66,,
2024-01-07 10:00:00+00:00,1675.39,106.56,181.01,80.43,0.0,197.05,186.67,0.0,1.11,11.67,0.22,0.0,0.0,0.0,0.66,,
2024-01-07 10:30:00+00:00,1744.74,106.11,177.32,80.36,0.0,196.63,178.07,0.0,1.25,7.1,0.22,0.0,0.0,0.0,0.66,,
2024-01-07 11:00:00+00:00,1730.54,104.05,294.74,80.22,0.0,196.3,140.63,0.0,1.11,7.33,0.22,0.0,0.0,0.0,0.66,,
2024-01-07 11:30:00+00:00,1723.19,105.42,344.4,80.22,0.0,196.27,125.44,0.0,1.12,7.1,0.22,0.0,0.0,0.0,0.62,,
2024-01-07 12:00:00+00:00,1728.97,106.33,406.12,80.36,0.0,197.33,103.48,0.0,0.95,6.87,0.22,0.0,0.0,0.0,0.66,,
2024-01-07 12:30:00+00:00,1788.26,146.13,442.36,80.22,10.25,195.24,82.84,0.0,1.27,7.33,0.22,0.0,0.0,0.0,0.67,,
2024-01-07 13:00:00+00:00,1808.72,158.25,468.51,85.24,11.49,196.86,59.27,0.0,1.1,6.64,0.22,0.0,0.0,0.0,0.62,,
2024-01-07 13:30:00+00:00,1814.36,150.69,467.17,85.31,10.03,196.63,41.11,0.0,1.25,6.18,0.19,0.0,0.0,0.0,0.62,,
2024-01-07 14:00:00+00:00,1814.78,138.34,468.85,85.24,11.79,182.36,37.05,0.0,0.95,6.87,0.19,0.0,0.0,0.0,0.66,,
2024-01-07 14:30:00+00:00,1812.29,148.18,468.85,85.24,12.0,181.16,46.63,0.0,0.95,6.64,0.19,0.0,0.0,0.0,0.62,,
2024-01-07 15:00:00+00:00,1825.53,145.21,474.21,80.15,13.55,177.82,66.04,0.0,1.11,6.64,0.22,0.0,0.0,0.0,0.66,,
2024-01-07 15:30:00+00:00,1846.29,183.18,459.47,85.24,10.25,175.16,93.04,0.0,1.25,7.1,0.22,0.0,0.0,0.0,0.66,,
2024-01-07 16:00:00+00:00,1876.06,165.79,470.86,80.22,52.73,175.9,117.49,0.0,0.95,6.64,0.22,0.0,0.0,0.0,0.66,,
2024-01-07 16:30:00+00:00,1880.45,170.83,460.81,80.15,208.96,176.28,167.02,0.0,1.25,6.64,0.22,0.0,0.0,0.0,0.66,,
2024-01-07 17:00:00+00:00,1985.05,167.84,470.53,100.32,254.89,182.93,211.77,0.0,1.25,6.64,0.22,0.0,0.0,0.0,0.65,,
2024-01-07 17:30:00+00:00,1991.75,181.35,467.84,100.47,250.57,196.02,239.12,30.14,1.3,6.64,0.25,0.0,0.0,0.0,0.66,,
2024-01-07 18:00:00+00:00,1975.97,190.94,460.14,100.32,246.61,194.76,283.71,11.2,1.29,7.33,0.25,0.0,0.0,0.0,0.66,,
2024-01-07 18:30:00+00:00,1896.91,187.29,462.06,100.32,266.68,194.86,318.41,11.39,1.29,8.7,0.25,0.0,0.0,0.0,0.66,,
2024-01-07 19:00:00+00:00,1849.73,198.04,454.08,85.24,260.9,194.27,374.49,0.0,1.25,8.24,0.25,0.0,0.0,0.0,0.66,,
2024-01-07 19:30:00+00:00,1887.08,178.14,463.73,85.17,195.71,194.64,431.27,0.0,1.27,7.33,0.19,0.0,0.0,0.0,0.66,,
2024-01-07 20:00:00+00:00,1796.94,139.94,457.01,85.31,191.67,194.71,480.13,0.0,1.26,7.55,0.25,0.0,0.0,0.0,0.66,,
2024-01-07 20:30:00+00:00,1758.52,138.34,452.65,85.38,14.2,193.79,537.69,0.0,1.27,7.33,0.19,0.0,0.0,0.0,0.66,,
2024-01-07 21:00:00+00:00,1722.25,130.12,345.65,85.1,16.1,194.77,584.76,0.0,1.25,7.55,0.22,0.0,0.0,0.0,0.66,,
2024-01-07 21:30:00+00:00,1671.07,140.63,280.55,85.24,0.0,193.4,606.63,0.0,1.26,7.55,0.19,0.0,0.0,0.0,0.66,,
2024-01-07 22:00:00+00:00,1583.04,107.93,164.81,80.22,0.0,194.3,673.7,0.0,1.25,7.78,0.19,0.0,0.0,0.0,0.66,,
2024-01-07 22:30:00+00:00,1417.22,98.32,164.81,80.15,0.0,180.27,700.17,0.0,1.25,6.41,0.19,0.0,0.0,0.0,0.66,,
2024-01-07 23:00:00+00:00,1251.18,100.61,164.81,80.56,0.0,163.37,719.8,0.0,1.26,6.87,0.22,0.0,4.77,0.0,0.65,,
